 524.204 2.15250E-003
 524.469 2.15630E-003
 524.719 2.16320E-003
 524.985 2.17500E-003
 525.250 2.17440E-003
 525.516 2.18760E-003
 525.766 2.19050E-003
 526.032 2.19020E-003
 526.297 2.18720E-003
 526.563 2.18530E-003
 526.813 2.18980E-003
 527.079 2.19370E-003
 527.344 2.19840E-003
 527.610 2.21070E-003
 527.860 2.21950E-003
 528.125 2.21900E-003
 528.391 2.21690E-003
 528.657 2.21910E-003
 528.907 2.22560E-003
 529.172 2.22330E-003
 529.438 2.23120E-003
 529.704 2.23720E-003
 529.954 2.23810E-003
 530.219 2.23430E-003
 530.485 2.23130E-003
 530.750 2.23070E-003
 531.000 2.23410E-003
 531.266 2.23690E-003
 531.532 2.24640E-003
 531.797 2.25420E-003
 532.047 2.26650E-003
 532.313 2.26650E-003
 532.579 2.26520E-003
 532.844 2.26740E-003
 533.110 2.27180E-003
 533.360 2.27660E-003
 533.625 2.28190E-003
 533.891 2.30000E-003
 534.157 2.30500E-003
 534.407 2.30170E-003
 534.672 2.30200E-003
 534.938 2.30100E-003
 535.204 2.30180E-003
 535.454 2.31000E-003
 535.719 2.31660E-003
 535.985 2.32930E-003
 536.250 2.33820E-003
 536.500 2.33360E-003
 536.766 2.33590E-003
 537.032 2.33620E-003
 537.297 2.34040E-003
 537.547 2.34120E-003
 537.813 2.34880E-003
 538.079 2.35720E-003
 538.344 2.35430E-003
 538.594 2.35050E-003
 538.860 2.34800E-003
 539.125 2.35120E-003
 539.391 2.35760E-003
 539.641 2.36400E-003
 539.907 2.37190E-003
 540.172 2.38130E-003
 540.438 2.38210E-003
 540.688 2.38400E-003
 540.954 2.38280E-003
 541.219 2.38210E-003
 541.485 2.38280E-003
 541.735 2.38980E-003
 542.000 2.40210E-003
 542.266 2.40550E-003
 542.532 2.40400E-003
 542.782 2.40290E-003
 543.047 2.40630E-003
 543.313 2.41880E-003
 543.579 2.42460E-003
 543.844 2.42890E-003
 544.094 2.43990E-003
 544.360 2.44140E-003
 544.625 2.45110E-003
 544.891 2.45560E-003
 545.141 2.45270E-003
 545.407 2.45440E-003
 545.672 2.46710E-003
 545.938 2.47300E-003
 546.188 2.48200E-003
 546.454 2.47570E-003
 546.719 2.47580E-003
 546.985 2.46890E-003
 547.235 2.47010E-003
 547.500 2.47560E-003
 547.766 2.47440E-003
 548.032 2.48080E-003
 548.282 2.48520E-003
 548.547 2.49000E-003
 548.813 2.49840E-003
 549.079 2.49840E-003
 549.329 2.50040E-003
 549.594 2.50330E-003
 549.860 2.51210E-003
 550.125 2.52220E-003
 550.391 2.53140E-003
 550.641 2.52750E-003
 550.907 2.52330E-003
 551.172 2.52250E-003
 551.438 2.52850E-003
 551.704 2.53770E-003
 551.969 2.54490E-003
 552.235 2.54960E-003
 552.500 2.55710E-003
 552.750 2.56380E-003
 553.016 2.56980E-003
 553.282 2.57370E-003
 553.547 2.57390E-003
 553.813 2.57800E-003
 554.079 2.58010E-003
 554.344 2.58850E-003
 554.610 2.58940E-003
 554.875 2.59040E-003
 555.125 2.58850E-003
 555.391 2.58770E-003
 555.657 2.59360E-003
 555.922 2.59590E-003
 556.188 2.59910E-003
 556.454 2.60700E-003
 556.719 2.60970E-003
 556.985 2.62130E-003
 557.235 2.62500E-003
 557.500 2.62710E-003
 557.766 2.62510E-003
 558.032 2.62690E-003
 558.297 2.63440E-003
 558.563 2.63480E-003
 558.829 2.63890E-003
 559.079 2.64340E-003
 559.344 2.63350E-003
 559.610 2.64330E-003
 559.875 2.64330E-003
 560.141 2.64860E-003
 560.407 2.65910E-003
 560.672 2.66370E-003
 560.922 2.67860E-003
 561.188 2.69340E-003
 561.454 2.69460E-003
 561.719 2.68740E-003
 561.985 2.68680E-003
 562.235 2.68860E-003
 562.500 2.69160E-003
 562.766 2.69980E-003
 563.032 2.70850E-003
 563.282 2.70430E-003
 563.547 2.70420E-003
 563.813 2.70700E-003
 564.079 2.71210E-003
 564.344 2.71590E-003
 564.610 2.72470E-003
 564.875 2.72350E-003
 565.125 2.73570E-003
 565.391 2.74320E-003
 565.657 2.73670E-003
 565.922 2.73510E-003
 566.172 2.73670E-003
 566.438 2.73860E-003
 566.704 2.74080E-003
 566.969 2.74760E-003
 567.235 2.75480E-003
 567.485 2.75100E-003
